"ID","LookupID","sequencingID","Status","extractionID","SampleID","Cruise","Gradients","Type","project","Dataset","Station","Cast","Replicate","Datetime.local","Datetime.utc","Latitude.dec","Longitude.dec","Depth.m","Filter.um","Volume.L","Treatment","Incubation.time","Notes"
"G4-100073","armbrust_grc_rnaseq_18",1600412,NA,"UW50","g4-uw-am-ns.12-01.A","TN397","g4","transect","g4-uw-am-ns","AM","UW",NA,"A",2021-12-01 06:14:00,"2021-12-01T15:14:00",4.75,-140,5,0.2,10,NA,NA,"T0 for mixotrophy"
"G4-100074","armbrust_grc_rnaseq_18",1600379,NA,"UW38","g4-uw-am-ns.12-01.B","TN397","g4","transect","g4-uw-am-ns","AM","UW",NA,"B",2021-12-01 06:16:00,"2021-12-01T15:16:00",4.75,-140,5,0.2,10,NA,NA,"T0 for mixotrophy"
"G4-100075","armbrust_grc_rnaseq_18",1600387,NA,"UW28","g4-uw-am-ns.12-01.C","TN397","g4","transect","g4-uw-am-ns","AM","UW",NA,"C",2021-12-01 06:18:00,"2021-12-01T15:18:00",4.75,-140,5,0.2,10,NA,NA,"T0 for mixotrophy"
"G4-100079","armbrust_grc_rnaseq_18",1600360,NA,"UW35","g4-uw-am-ns.12-02.A","TN397","g4","transect","g4-uw-am-ns","AM","UW",NA,"A",2021-12-02 05:58:00,"2021-12-02T14:58:00",4.77,-139.91,5,0.2,10,NA,NA,""
"G4-100080","armbrust_grc_rnaseq_18",1600407,NA,"UW26","g4-uw-am-ns.12-02.B","TN397","g4","transect","g4-uw-am-ns","AM","UW",NA,"B",2021-12-02 05:59:00,"2021-12-02T14:59:00",4.77,-139.91,5,0.2,10,NA,NA,""
"G4-100081","armbrust_grc_rnaseq_18",1600414,NA,"UW5","g4-uw-am-ns.12-02.C","TN397","g4","transect","g4-uw-am-ns","AM","UW",NA,"C",2021-12-02 06:00:00,"2021-12-02T15:00:00",4.77,-139.91,5,0.2,10,NA,NA,""
"G4-100085","armbrust_grc_rnaseq_18",1600408,NA,"UW27","g4-uw-am-ns.12-03.A","TN397","g4","transect","g4-uw-am-ns","AM","UW",NA,"A",2021-12-03 06:04:00,"2021-12-03T15:04:00",1.12,-140,5,0.2,10,NA,NA,""
"G4-100086","armbrust_grc_rnaseq_18",1600365,NA,"UW45","g4-uw-am-ns.12-03.B","TN397","g4","transect","g4-uw-am-ns","AM","UW",NA,"B",2021-12-03 06:05:00,"2021-12-03T15:05:00",1.12,-140,5,0.2,10,NA,NA,""
"G4-100087","armbrust_grc_rnaseq_18",1600411,NA,"UW46","g4-uw-am-ns.12-03.C","TN397","g4","transect","g4-uw-am-ns","AM","UW",NA,"C",2021-12-03 06:06:00,"2021-12-03T15:06:00",1.12,-140,5,0.2,10,NA,NA,""
"G4-100091","armbrust_grc_rnaseq_18",1600399,NA,"UW22","g4-uw-am-ns.12-04.A","TN397","g4","transect","g4-uw-am-ns","AM","UW",NA,"A",2021-12-04 06:07:00,"2021-12-04T15:07:00",0.15,-139.91,5,0.2,10,NA,NA,""
"G4-100092","armbrust_grc_rnaseq_18",1600406,NA,"UW64","g4-uw-am-ns.12-04.B","TN397","g4","transect","g4-uw-am-ns","AM","UW",NA,"B",2021-12-04 06:10:00,"2021-12-04T15:10:00",0.15,-139.91,5,0.2,10,NA,NA,""
"G4-100093","armbrust_grc_rnaseq_18",1600373,NA,"UW19","g4-uw-am-ns.12-04.C","TN397","g4","transect","g4-uw-am-ns","AM","UW",NA,"C",2021-12-04 06:11:00,"2021-12-04T15:11:00",0.15,-139.91,5,0.2,10,NA,NA,""
"G4-100097","armbrust_grc_rnaseq_18",1600361,NA,"UW8","g4-uw-am-ns.12-05.A","TN397","g4","transect","g4-uw-am-ns","AM","UW",NA,"A",2021-12-05 06:10:00,"2021-12-05T15:10:00",0.46,-139.71,5,0.2,10,NA,NA,""
