"ID","LookupID","sequencingID","Status","extractionID","SampleID","Cruise","Gradients","Type","project","Dataset","Station","Cast","Replicate","Datetime.local","Datetime.utc","Latitude.dec","Longitude.dec","Depth.m","Filter.um","Volume.L","Treatment","Incubation.time","Notes"
"G4-100138","armbrust_grc_rnaseq_11",1174403,"Completed Pass","UW66","g4-uw-am-pa.12-11.C","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"C","2021-12-11T06:05:00","2021-12-11T16:05:00",9.25,-148.7,5,0.2,10,NA,NA,""
"G4-100142","armbrust_grc_rnaseq_11",1174426,"Completed Pass","UW15","g4-uw-am-pa.12-12.A","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"A","2021-12-12T06:00:00","2021-12-12T16:00:00",11.9,-150.69,5,0.2,10,NA,NA,""
"G4-100143","armbrust_grc_rnaseq_11",1174442,"Completed Pass","UW73","g4-uw-am-pa.12-12.B","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"B","2021-12-12T06:02:00","2021-12-12T16:02:00",11.9,-150.69,5,0.2,10,NA,NA,""
"G4-100144","armbrust_grc_rnaseq_11",1174452,"Completed Pass","UW20","g4-uw-am-pa.12-12.C","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"C","2021-12-12T06:04:00","2021-12-12T16:04:00",11.9,-150.69,5,0.2,10,NA,NA,""
"G4-100148","armbrust_grc_rnaseq_11",1174414,"Completed Pass","UW9","g4-uw-am-pa.12-13.A","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"A","2021-12-13T06:40:00","2021-12-13T16:40:00",14.77,-152.86,5,0.2,10,NA,NA,""
"G4-100149","armbrust_grc_rnaseq_11",1174400,"Completed Pass","UW75","g4-uw-am-pa.12-13.B","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"B","2021-12-13T06:45:00","2021-12-13T16:45:00",14.77,-152.86,5,0.2,10,NA,NA,""
"G4-100150","armbrust_grc_rnaseq_11",1174425,"Completed Pass","UW67","g4-uw-am-pa.12-13.C","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"C","2021-12-13T06:46:00","2021-12-13T16:46:00",14.77,-152.86,5,0.2,10,NA,NA,""
"G4-100154","armbrust_grc_rnaseq_11",1174436,"Completed Pass","UW36","g4-uw-am-pa.12-14.A","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"A","2021-12-14T06:32:00","2021-12-14T16:32:00",18.2,-155.52,5,0.2,10,NA,NA,""
"G4-100155","armbrust_grc_rnaseq_11",1174430,"Completed Pass","UW57","g4-uw-am-pa.12-14.B","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"B","2021-12-14T06:35:00","2021-12-14T16:35:00",18.2,-155.52,5,0.2,10,NA,NA,""
"G4-100156","armbrust_grc_rnaseq_11",1174459,"Completed Pass","UW11","g4-uw-am-pa.12-14.C","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"C","2021-12-14T06:37:00","2021-12-14T16:37:00",18.2,-155.52,5,0.2,10,NA,NA,""
