"ID","LookupID","sequencingID","Status","extractionID","SampleID","Cruise","Gradients","Type","project","Dataset","Station","Cast","Replicate","Datetime.local","Datetime.utc","Latitude.dec","Longitude.dec","Depth.m","Filter.um","Volume.L","Treatment","Incubation.time","Notes"
"S32C1_C_14_00","Lookup_diel1_from_poolA_poolB_barcode",169853,"Pool A","S32C1_C_1400","d1-st-pa.S32.C1.14h.C","km1513","d1","diel","d1-st-pa",14,32,1,"C",2015-07-29 14:26:00,2015-07-30 00:26:00,24.583,-156.413,15,0.2,6.5,NA,NA,NA
"S33C1_A_18_00","Lookup_diel1_from_poolA_poolB_barcode",169877,"Pool B","S33C1_A_1800","d1-st-pa.S33.C1.18h.A","km1513","d1","diel","d1-st-pa",18,33,1,"A",2015-07-29 18:30:00,2015-07-30 04:30:00,24.576,-156.387,15,0.2,6.25,NA,NA,NA
"S33C1_C_18_00","Lookup_diel1_from_poolA_poolB_barcode",169849,"Pool A","S33C1_C_1800","d1-st-pa.S33.C1.18h.C","km1513","d1","diel","d1-st-pa",18,33,1,"C",2015-07-29 18:30:00,2015-07-30 04:30:00,24.576,-156.387,15,0.2,7.25,NA,NA,NA
"S34C1_B_22_00","Lookup_diel1_from_poolA_poolB_barcode",169866,"Pool B","S34C1_B_2200","d1-st-pa.S34.C1.22h.B","km1513","d1","diel","d1-st-pa",22,34,1,"B",2015-07-29 22:15:00,2015-07-30 08:15:00,24.576,-156.381,15,0.2,7.75,NA,NA,NA
"S34C1_C_22_00","Lookup_diel1_from_poolA_poolB_barcode",169889,"Pool B","S34C1_C_2200","d1-st-pa.S34.C1.22h.C","km1513","d1","diel","d1-st-pa",22,34,1,"C",2015-07-29 22:15:00,2015-07-30 08:15:00,24.576,-156.381,15,0.2,7.75,NA,NA,NA
"S35C1_A_2_00","Lookup_diel1_from_poolA_poolB_barcode",169875,"Pool B","S35C1_A_0200","d1-st-pa.S35.C1.2h.A","km1513","d1","diel","d1-st-pa",2,35,1,"A",2015-07-30 02:28:00,2015-07-30 12:28:00,24.583,-156.364,15,0.2,7.5,NA,NA,NA
"S35C1_C_2_00","Lookup_diel1_from_poolA_poolB_barcode",169879,"Pool B","S35C1_C_0200","d1-st-pa.S35.C1.2h.C","km1513","d1","diel","d1-st-pa",2,35,1,"C",2015-07-30 02:28:00,2015-07-30 12:28:00,24.583,-156.364,15,0.2,7.25,NA,NA,NA
"S6C1_A_6_00","Lookup_diel1_from_poolA_poolB_barcode",169852,"Pool A","S6C1_A_0600","d1-st-pa.S6.C1.6h.A","km1513","d1","diel","d1-st-pa",6,6,1,"A",2015-07-26 07:11:00,2015-07-26 17:11:00,24.349,-156.798,15,0.2,6,NA,NA,NA
"S6C1_C_6_00","Lookup_diel1_from_poolA_poolB_barcode",169863,"Pool B","S6C1_C_0600","d1-st-pa.S6.C1.6h.C","km1513","d1","diel","d1-st-pa",6,6,1,"C",2015-07-26 07:11:00,2015-07-26 17:11:00,24.349,-156.798,15,0.2,6.5,NA,NA,NA
"S7C1_A_10_00","Lookup_diel1_from_poolA_poolB_barcode",169887,"Pool A","S7C1_A_1000","d1-st-pa.S7.C1.10h.A","km1513","d1","diel","d1-st-pa",10,7,1,"A",2015-07-26 10:25:00,2015-07-26 20:25:00,24.367,-156.799,15,0.2,7,NA,NA,NA
"S7C1_B_10_00","Lookup_diel1_from_poolA_poolB_barcode",169860,"Pool A","S7C1_B_1000","d1-st-pa.S7.C1.10h.B","km1513","d1","diel","d1-st-pa",10,7,1,"B",2015-07-26 10:25:00,2015-07-26 20:25:00,24.367,-156.799,15,0.2,8.5,NA,NA,NA
"S8C1_B_14_00","Lookup_diel1_from_poolA_poolB_barcode",169868,"Pool B","S8C1_B_1400","d1-st-pa.S8.C1.14h.B","km1513","d1","diel","d1-st-pa",14,8,1,"B",2015-07-26 14:29:00,2015-07-27 00:29:00,24.388,-156.767,15,0.2,8,NA,NA,NA
"S8C1_C_14_00","Lookup_diel1_from_poolA_poolB_barcode",169858,"Pool A","S8C1_C_1400","d1-st-pa.S8.C1.14h.C","km1513","d1","diel","d1-st-pa",14,8,1,"C",2015-07-26 14:29:00,2015-07-27 00:29:00,24.388,-156.767,15,0.2,6.5,NA,NA,NA
