"ID","LookupID","sequencingID","Status","extractionID","SampleID","Cruise","Gradients","Type","project","Dataset","Station","Cast","Replicate","Datetime.local","Datetime.utc","Latitude.dec","Longitude.dec","Depth.m","Filter.um","Volume.L","Treatment","Incubation.time","Notes"
"G2.REXP1.PA.Ctrl.T0.0_2um.A","morales_grc_rnaseq_6",327951,NA,"MS107","g2-inc-pa.S7.rexp1.Ctrl.T0.0.2um.A","mgl1704","G2","RRexp","G2-inc-pa","inc",7,NA,"A",2017-06-03 15:20:00,2017-06-04 01:20:00,41.4,-158,15,0.2,5,"rexp1.Ctrl","T0","Resource ratio incubation"
"G2.REXP2.PA.NPFe.T96.3um.C","morales_grc_rnaseq_6",327952,NA,"MS108","g2-inc-pa.S11.rexp2.NPFe.T72.3um.C","mgl1704","G2","RRexp","G2-inc-pa","inc",11,NA,"C",2017-06-09 10:00:00,2017-06-09 20:00:00,36.9,-158,15,3,6,"rexp2.NPFe","T72","Resource ratio incubation"
"G2.REXP3.PA.Ctrl.T96.3um.A","morales_grc_rnaseq_6",327953,NA,"MS109","g2-inc-pa.S16.rexp3.Ctrl.T72.3um.A","mgl1704","G2","RRexp","G2-inc-pa","inc",16,NA,"A",2017-06-12 12:00:00,2017-06-12 22:00:00,32.9,-158,15,3,7,"rexp3.Ctrl","T72","Resource ratio incubation. T0 is S16 - 2017-06-09 16:02:00 local time"
"G2.REXP2.PA.NPFe.T96.0_2um.C","morales_grc_rnaseq_6",327888,NA,"MS11","g2-inc-pa.S11.rexp2.NPFe.T72.0.2um.C","mgl1704","G2","RRexp","G2-inc-pa","inc",11,NA,"C",2017-06-09 10:00:00,2017-06-09 20:00:00,36.9,-158,15,0.2,6,"rexp2.NPFe","T72","Resource ratio incubation"
"G2.REXP1.PA.Ctrl.T0.0_2um.C","morales_grc_rnaseq_6",327954,NA,"MS110","g2-inc-pa.S7.rexp1.Ctrl.T0.0.2um.C","mgl1704","G2","RRexp","G2-inc-pa","inc",7,NA,"C",2017-06-03 15:20:00,2017-06-04 01:20:00,41.4,-158,15,0.2,5,"rexp1.Ctrl","T0","Resource ratio incubation"
"G2.REXP1.PA.LFe.T96.3um.B","morales_grc_rnaseq_6",327955,NA,"MS111","g2-inc-pa.S7.rexp1.LFe.T96.3um.B","mgl1704","G2","RRexp","G2-inc-pa","inc",7,NA,"B",2017-06-07 15:00:00,2017-06-08 01:00:00,41.4,-158,15,3,7,"rexp1.LFe","T96","Resource ratio incubation"
"G2.REXP1.PA.Ctrl.T0.0_2um.B","morales_grc_rnaseq_6",327956,NA,"MS112","g2-inc-pa.S7.rexp1.Ctrl.T0.0.2um.B","mgl1704","G2","RRexp","G2-inc-pa","inc",7,NA,"B",2017-06-03 15:20:00,2017-06-04 01:20:00,41.4,-158,15,0.2,5,"rexp1.Ctrl","T0","Resource ratio incubation"
"G2.REXP3.PA.Ctrl.T96.3um.C","morales_grc_rnaseq_6",327957,NA,"MS113","g2-inc-pa.S16.rexp3.Ctrl.T72.3um.C","mgl1704","G2","RRexp","G2-inc-pa","inc",16,NA,"C",2017-06-12 12:00:00,2017-06-12 22:00:00,32.9,-158,15,3,8,"rexp3.Ctrl","T72","Resource ratio incubation. T0 is S16 - 2017-06-09 16:02:00 local time"
"G2.REXP1.PA.Ctrl.T0.3um.A","morales_grc_rnaseq_6",327958,NA,"MS114","g2-inc-pa.S7.rexp1.Ctrl.T0.3um.A","mgl1704","G2","RRexp","G2-inc-pa","inc",7,NA,"A",2017-06-03 15:20:00,2017-06-04 01:20:00,41.4,-158,15,3,5,"rexp1.Ctrl","T0","Resource ratio incubation"
"G2.REXP2.PA.Fe.T96.3um.C","morales_grc_rnaseq_6",327959,NA,"MS115","g2-inc-pa.S11.rexp2.Fe.T72.3um.C","mgl1704","G2","RRexp","G2-inc-pa","inc",11,NA,"C",2017-06-09 10:00:00,2017-06-09 20:00:00,36.9,-158,15,3,6,"rexp2.Fe","T72","Resource ratio incubation"
"G2.REXP3.PA.NPFe.T96.3um.C","morales_grc_rnaseq_6",327960,NA,"MS116","g2-inc-pa.S16.rexp3.NPFe.T72.3um.C","mgl1704","G2","RRexp","G2-inc-pa","inc",16,NA,"C",2017-06-12 12:00:00,2017-06-12 22:00:00,32.9,-158,15,3,8,"rexp3.NPFe","T72","Resource ratio incubation. T0 is S16 - 2017-06-09 16:02:00 local time"
"G2.REXP1.PA.LFe.T96.3um.C","morales_grc_rnaseq_6",327961,NA,"MS117","g2-inc-pa.S7.rexp1.LFe.T96.3um.C","mgl1704","G2","RRexp","G2-inc-pa","inc",7,NA,"C",2017-06-07 15:00:00,2017-06-08 01:00:00,41.4,-158,15,3,8,"rexp1.LFe","T96","Resource ratio incubation"
"G2.REXP2.PA.NP.T96.3um.B","morales_grc_rnaseq_6",327962,NA,"MS118","g2-inc-pa.S11.rexp2.NP.T72.3um.B","mgl1704","G2","RRexp","G2-inc-pa","inc",11,NA,"B",2017-06-09 10:00:00,2017-06-09 20:00:00,36.9,-158,15,3,7,"rexp2.NP","T72","Resource ratio incubation"
"G2.REXP1.PA.HFe.T96.3um.B","morales_grc_rnaseq_6",327963,NA,"MS119","g2-inc-pa.S7.rexp1.HFe.T96.3um.B","mgl1704","G2","RRexp","G2-inc-pa","inc",7,NA,"B",2017-06-07 15:00:00,2017-06-08 01:00:00,41.4,-158,15,3,7,"rexp1.HFe","T96","Resource ratio incubation"
"G2.REXP3.PA.HiNP.T96.0_2um.C","morales_grc_rnaseq_6",327889,NA,"MS12","g2-inc-pa.S16.rexp3.HiNP.T72.0.2um.C","mgl1704","G2","RRexp","G2-inc-pa","inc",16,NA,"C",2017-06-12 12:00:00,2017-06-12 22:00:00,32.9,-158,15,0.2,8,"rexp3.HiNP","T72","Resource ratio incubation. T0 is S16 - 2017-06-09 16:02:00 local time"
"G2.REXP2.PA.Ctrl.T96.0_2um.B","morales_grc_rnaseq_6",327890,NA,"MS13","g2-inc-pa.S11.rexp2.Ctrl.T72.0.2um.B","mgl1704","G2","RRexp","G2-inc-pa","inc",11,NA,"B",2017-06-09 10:00:00,2017-06-09 20:00:00,36.9,-158,15,0.2,8,"rexp2.Ctrl","T72","Resource ratio incubation"
"G2.REXP3.PA.HiNP.T96.0_2um.B","morales_grc_rnaseq_6",327891,NA,"MS14","g2-inc-pa.S16.rexp3.HiNP.T72.0.2um.B","mgl1704","G2","RRexp","G2-inc-pa","inc",16,NA,"B",2017-06-12 12:00:00,2017-06-12 22:00:00,32.9,-158,15,0.2,7,"rexp3.HiNP","T72","Resource ratio incubation. T0 is S16 - 2017-06-09 16:02:00 local time"
"G2.REXP3.PA.LoNP.T96.3um.A","morales_grc_rnaseq_6",327892,NA,"MS17","g2-inc-pa.S16.rexp3.LoNP.T72.3um.A","mgl1704","G2","RRexp","G2-inc-pa","inc",16,NA,"A",2017-06-12 12:00:00,2017-06-12 22:00:00,32.9,-158,15,3,7,"rexp3.LoNP","T72","Resource ratio incubation. T0 is S16 - 2017-06-09 16:02:00 local time"
"G2.REXP2.PA.Ctrl.T96.3um.C","morales_grc_rnaseq_6",327893,NA,"MS18","g2-inc-pa.S11.rexp2.Ctrl.T72.3um.C","mgl1704","G2","RRexp","G2-inc-pa","inc",11,NA,"C",2017-06-09 10:00:00,2017-06-09 20:00:00,36.9,-158,15,3,6.5,"rexp2.Ctrl","T72","Resource ratio incubation"
"G2.REXP2.PA.Ctrl.T0.0_2um.A","morales_grc_rnaseq_6",327894,NA,"MS19","g2-inc-pa.S11.rexp2.Ctrl.T0.0.2um.A","mgl1704","G2","RRexp","G2-inc-pa","inc",11,NA,"A",2017-06-06 10:40:00,2017-06-06 20:40:00,36.9,-158,15,0.2,7,"rexp2.Ctrl","T0","Resource ratio incubation"
"G2.REXP2.PA.Ctrl.T96.0_2um.C","morales_grc_rnaseq_6",327895,NA,"MS20","g2-inc-pa.S11.rexp2.Ctrl.T72.0.2um.C","mgl1704","G2","RRexp","G2-inc-pa","inc",11,NA,"C",2017-06-09 10:00:00,2017-06-09 20:00:00,36.9,-158,15,0.2,6.5,"rexp2.Ctrl","T72","Resource ratio incubation"
"G2.REXP1.PA.HFe.T96.3um.C","morales_grc_rnaseq_6",327896,NA,"MS24","g2-inc-pa.S7.rexp1.HFe.T96.3um.C","mgl1704","G2","RRexp","G2-inc-pa","inc",7,NA,"C",2017-06-07 15:00:00,2017-06-08 01:00:00,41.4,-158,15,3,7,"rexp1.HFe","T96","Resource ratio incubation"
"G2.REXP2.PA.Fe.T96.0_2um.A","morales_grc_rnaseq_6",327897,NA,"MS25","g2-inc-pa.S11.rexp2.Fe.T72.0.2um.A","mgl1704","G2","RRexp","G2-inc-pa","inc",11,NA,"A",2017-06-09 10:00:00,2017-06-09 20:00:00,36.9,-158,15,0.2,8,"rexp2.Fe","T72","Resource ratio incubation"
"G2.REXP3.PA.LoNP.T96.0_2um.A","morales_grc_rnaseq_6",327898,NA,"MS26","g2-inc-pa.S16.rexp3.LoNP.T72.0.2um.A","mgl1704","G2","RRexp","G2-inc-pa","inc",16,NA,"A",2017-06-12 12:00:00,2017-06-12 22:00:00,32.9,-158,15,0.2,7,"rexp3.LoNP","T72","Resource ratio incubation. T0 is S16 - 2017-06-09 16:02:00 local time"
"G2.REXP2.PA.NPFe.T96.3um.A","morales_grc_rnaseq_6",327899,NA,"MS29","g2-inc-pa.S11.rexp2.NPFe.T72.3um.A","mgl1704","G2","RRexp","G2-inc-pa","inc",11,NA,"A",2017-06-09 10:00:00,2017-06-09 20:00:00,36.9,-158,15,3,7,"rexp2.NPFe","T72","Resource ratio incubation"
"G2.REXP3.PA.HiNP.T96.3um.C","morales_grc_rnaseq_6",327900,NA,"MS30","g2-inc-pa.S16.rexp3.HiNP.T72.3um.C","mgl1704","G2","RRexp","G2-inc-pa","inc",16,NA,"C",2017-06-12 12:00:00,2017-06-12 22:00:00,32.9,-158,15,3,8,"rexp3.HiNP","T72","Resource ratio incubation. T0 is S16 - 2017-06-09 16:02:00 local time"
"G2.REXP2.PA.Ctrl.T96.0_2um.A","morales_grc_rnaseq_6",327901,NA,"MS31","g2-inc-pa.S11.rexp2.Ctrl.T72.0.2um.A","mgl1704","G2","RRexp","G2-inc-pa","inc",11,NA,"A",2017-06-09 10:00:00,2017-06-09 20:00:00,36.9,-158,15,0.2,7.5,"rexp2.Ctrl","T72","Resource ratio incubation"
"G2.REXP1.PA.Ctrl.T96.0_2um.B","morales_grc_rnaseq_6",327902,NA,"MS32","g2-inc-pa.S7.rexp1.Ctrl.T96.0.2um.B","mgl1704","G2","RRexp","G2-inc-pa","inc",7,NA,"B",2017-06-07 15:00:00,2017-06-08 01:00:00,41.4,-158,15,0.2,7,"rexp1.Ctrl","T96","Resource ratio incubation"
"G2.REXP3.PA.NPFe.T96.3um.A","morales_grc_rnaseq_6",327903,NA,"MS35","g2-inc-pa.S16.rexp3.NPFe.T72.3um.A","mgl1704","G2","RRexp","G2-inc-pa","inc",16,NA,"A",2017-06-12 12:00:00,2017-06-12 22:00:00,32.9,-158,15,3,7,"rexp3.NPFe","T72","Resource ratio incubation. T0 is S16 - 2017-06-09 16:02:00 local time"
"G2.REXP1.PA.NPFe.T96.3um.C","morales_grc_rnaseq_6",327904,NA,"MS36","g2-inc-pa.S7.rexp1.NPFe.T96.3um.C","mgl1704","G2","RRexp","G2-inc-pa","inc",7,NA,"C",2017-06-07 15:00:00,2017-06-08 01:00:00,41.4,-158,15,3,7,"rexp1.NPFe","T96","Resource ratio incubation"
"G2.REXP2.PA.Ctrl.T0.0_2um.C","morales_grc_rnaseq_6",327905,NA,"MS37","g2-inc-pa.S11.rexp2.Ctrl.T0.0.2um.C","mgl1704","G2","RRexp","G2-inc-pa","inc",11,NA,"C",2017-06-06 10:40:00,2017-06-06 20:40:00,36.9,-158,15,0.2,7,"rexp2.Ctrl","T0","Resource ratio incubation"
"G2.REXP3.PA.NPFe.T96.0_2um.A","morales_grc_rnaseq_6",327906,NA,"MS38","g2-inc-pa.S16.rexp3.NPFe.T72.0.2um.A","mgl1704","G2","RRexp","G2-inc-pa","inc",16,NA,"A",2017-06-12 12:00:00,2017-06-12 22:00:00,32.9,-158,15,0.2,7,"rexp3.NPFe","T72","Resource ratio incubation. T0 is S16 - 2017-06-09 16:02:00 local time"
"G2.REXP2.PA.NPFe.T96.3um.B","morales_grc_rnaseq_6",327907,NA,"MS41","g2-inc-pa.S11.rexp2.NPFe.T72.3um.B","mgl1704","G2","RRexp","G2-inc-pa","inc",11,NA,"B",2017-06-09 10:00:00,2017-06-09 20:00:00,36.9,-158,15,3,8,"rexp2.NPFe","T72","Resource ratio incubation"
"G2.REXP3.PA.HiNP.T96.0_2um.A","morales_grc_rnaseq_6",327908,NA,"MS42","g2-inc-pa.S16.rexp3.HiNP.T72.0.2um.A","mgl1704","G2","RRexp","G2-inc-pa","inc",16,NA,"A",2017-06-12 12:00:00,2017-06-12 22:00:00,32.9,-158,15,0.2,7,"rexp3.HiNP","T72","Resource ratio incubation. T0 is S16 - 2017-06-09 16:02:00 local time"
"G2.REXP1.PA.LFe.T96.0_2um.B","morales_grc_rnaseq_6",327909,NA,"MS43","g2-inc-pa.S7.rexp1.LFe.T96.0.2um.B","mgl1704","G2","RRexp","G2-inc-pa","inc",7,NA,"B",2017-06-07 15:00:00,2017-06-08 01:00:00,41.4,-158,15,0.2,7,"rexp1.LFe","T96","Resource ratio incubation"
"G2.REXP3.PA.NPFe.T96.0_2um.B","morales_grc_rnaseq_6",327910,NA,"MS44","g2-inc-pa.S16.rexp3.NPFe.T72.0.2um.B","mgl1704","G2","RRexp","G2-inc-pa","inc",16,NA,"B",2017-06-12 12:00:00,2017-06-12 22:00:00,32.9,-158,15,0.2,7,"rexp3.NPFe","T72","Resource ratio incubation. T0 is S16 - 2017-06-09 16:02:00 local time"
"G2.REXP3.PA.HiNP.T96.3um.B","morales_grc_rnaseq_6",327911,NA,"MS47","g2-inc-pa.S16.rexp3.HiNP.T72.3um.B","mgl1704","G2","RRexp","G2-inc-pa","inc",16,NA,"B",2017-06-12 12:00:00,2017-06-12 22:00:00,32.9,-158,15,3,7,"rexp3.HiNP","T72","Resource ratio incubation. T0 is S16 - 2017-06-09 16:02:00 local time"
"G2.REXP2.PA.Fe.T96.3um.A","morales_grc_rnaseq_6",327912,NA,"MS48","g2-inc-pa.S11.rexp2.Fe.T72.3um.A","mgl1704","G2","RRexp","G2-inc-pa","inc",11,NA,"A",2017-06-09 10:00:00,2017-06-09 20:00:00,36.9,-158,15,3,8,"rexp2.Fe","T72","Resource ratio incubation"
"G2.REXP2.PA.Ctrl.T0.3um.A","morales_grc_rnaseq_6",327913,NA,"MS49","g2-inc-pa.S11.rexp2.Ctrl.T0.3um.A","mgl1704","G2","RRexp","G2-inc-pa","inc",11,NA,"A",2017-06-06 10:40:00,2017-06-06 20:40:00,36.9,-158,15,3,7,"rexp2.Ctrl","T0","Resource ratio incubation"
"G2.REXP1.PA.Ctrl.T0.3um.C","morales_grc_rnaseq_6",327914,NA,"MS50","g2-inc-pa.S7.rexp1.Ctrl.T0.3um.C","mgl1704","G2","RRexp","G2-inc-pa","inc",7,NA,"C",2017-06-03 15:20:00,2017-06-04 01:20:00,41.4,-158,15,3,5,"rexp1.Ctrl","T0","Resource ratio incubation"
"G2.REXP1.PA.NPFe.T96.0_2um.B","morales_grc_rnaseq_6",327915,NA,"MS51","g2-inc-pa.S7.rexp1.NPFe.T96.0.2um.B","mgl1704","G2","RRexp","G2-inc-pa","inc",7,NA,"B",2017-06-07 15:00:00,2017-06-08 01:00:00,41.4,-158,15,0.2,7,"rexp1.NPFe","T96","Resource ratio incubation"
"G2.REXP3.PA.Ctrl.T96.0_2um.A","morales_grc_rnaseq_6",327916,NA,"MS52","g2-inc-pa.S16.rexp3.Ctrl.T72.0.2um.A","mgl1704","G2","RRexp","G2-inc-pa","inc",16,NA,"A",2017-06-12 12:00:00,2017-06-12 22:00:00,32.9,-158,15,0.2,7,"rexp3.Ctrl","T72","Resource ratio incubation. T0 is S16 - 2017-06-09 16:02:00 local time"
"G2.REXP1.PA.HFe.T96.0_2um.A","morales_grc_rnaseq_6",327917,NA,"MS57","g2-inc-pa.S7.rexp1.HFe.T96.0.2um.A","mgl1704","G2","RRexp","G2-inc-pa","inc",7,NA,"A",2017-06-07 15:00:00,2017-06-08 01:00:00,41.4,-158,15,0.2,7,"rexp1.HFe","T96","Resource ratio incubation"
"G2.REXP2.PA.Fe.T96.3um.B","morales_grc_rnaseq_6",327918,NA,"MS58","g2-inc-pa.S11.rexp2.Fe.T72.3um.B","mgl1704","G2","RRexp","G2-inc-pa","inc",11,NA,"B",2017-06-09 10:00:00,2017-06-09 20:00:00,36.9,-158,15,3,7,"rexp2.Fe","T72","Resource ratio incubation"
"G2.REXP2.PA.Fe.T96.0_2um.C","morales_grc_rnaseq_6",327919,NA,"MS59","g2-inc-pa.S11.rexp2.Fe.T72.0.2um.C","mgl1704","G2","RRexp","G2-inc-pa","inc",11,NA,"C",2017-06-09 10:00:00,2017-06-09 20:00:00,36.9,-158,15,0.2,6,"rexp2.Fe","T72","Resource ratio incubation"
"G2.REXP1.PA.HFe.T96.0_2um.C","morales_grc_rnaseq_6",327920,NA,"MS60","g2-inc-pa.S7.rexp1.HFe.T96.0.2um.C","mgl1704","G2","RRexp","G2-inc-pa","inc",7,NA,"C",2017-06-07 15:00:00,2017-06-08 01:00:00,41.4,-158,15,0.2,7,"rexp1.HFe","T96","Resource ratio incubation"
"G2.REXP2.PA.Fe.T96.0_2um.B","morales_grc_rnaseq_6",327921,NA,"MS61","g2-inc-pa.S11.rexp2.Fe.T72.0.2um.B","mgl1704","G2","RRexp","G2-inc-pa","inc",11,NA,"B",2017-06-09 10:00:00,2017-06-09 20:00:00,36.9,-158,15,0.2,7,"rexp2.Fe","T72","Resource ratio incubation"
"G2.REXP2.PA.NPFe.T96.0_2um.A","morales_grc_rnaseq_6",327922,NA,"MS62","g2-inc-pa.S11.rexp2.NPFe.T72.0.2um.A","mgl1704","G2","RRexp","G2-inc-pa","inc",11,NA,"A",2017-06-09 10:00:00,2017-06-09 20:00:00,36.9,-158,15,0.2,7,"rexp2.NPFe","T72","Resource ratio incubation"
"G2.REXP2.PA.NP.T96.3um.A","morales_grc_rnaseq_6",327923,NA,"MS65","g2-inc-pa.S11.rexp2.NP.T72.3um.A","mgl1704","G2","RRexp","G2-inc-pa","inc",11,NA,"A",2017-06-09 10:00:00,2017-06-09 20:00:00,36.9,-158,15,3,8.5,"rexp2.NP","T72","Resource ratio incubation"
"G2.REXP3.PA.LoNP.T96.3um.C","morales_grc_rnaseq_6",327924,NA,"MS66","g2-inc-pa.S16.rexp3.LoNP.T72.3um.C","mgl1704","G2","RRexp","G2-inc-pa","inc",16,NA,"C",2017-06-12 12:00:00,2017-06-12 22:00:00,32.9,-158,15,3,8,"rexp3.LoNP","T72","Resource ratio incubation. T0 is S16 - 2017-06-09 16:02:00 local time"
"G2.REXP3.PA.Ctrl.T96.0_2um.B","morales_grc_rnaseq_6",327925,NA,"MS67","g2-inc-pa.S16.rexp3.Ctrl.T72.0.2um.B","mgl1704","G2","RRexp","G2-inc-pa","inc",16,NA,"B",2017-06-12 12:00:00,2017-06-12 22:00:00,32.9,-158,15,0.2,7.5,"rexp3.Ctrl","T72","Resource ratio incubation. T0 is S16 - 2017-06-09 16:02:00 local time"
"G2.REXP3.PA.LoNP.T96.3um.B","morales_grc_rnaseq_6",327926,NA,"MS68","g2-inc-pa.S16.rexp3.LoNP.T72.3um.B","mgl1704","G2","RRexp","G2-inc-pa","inc",16,NA,"B",2017-06-12 12:00:00,2017-06-12 22:00:00,32.9,-158,15,3,7,"rexp3.LoNP","T72","Resource ratio incubation. T0 is S16 - 2017-06-09 16:02:00 local time"
"G2.REXP3.PA.LoNP.T96.0_2um.C","morales_grc_rnaseq_6",327927,NA,"MS69","g2-inc-pa.S16.rexp3.LoNP.T72.0.2um.C","mgl1704","G2","RRexp","G2-inc-pa","inc",16,NA,"C",2017-06-12 12:00:00,2017-06-12 22:00:00,32.9,-158,15,0.2,8,"rexp3.LoNP","T72","Resource ratio incubation. T0 is S16 - 2017-06-09 16:02:00 local time"
"G2.REXP2.PA.NP.T96.0_2um.A","morales_grc_rnaseq_6",327928,NA,"MS70","g2-inc-pa.S11.rexp2.NP.T72.0.2um.A","mgl1704","G2","RRexp","G2-inc-pa","inc",11,NA,"A",2017-06-09 10:00:00,2017-06-09 20:00:00,36.9,-158,15,0.2,8.5,"rexp2.NP","T72","Resource ratio incubation"
"G2.REXP2.PA.Ctrl.T0.3um.B","morales_grc_rnaseq_6",327929,NA,"MS75","g2-inc-pa.S11.rexp2.Ctrl.T0.3um.B","mgl1704","G2","RRexp","G2-inc-pa","inc",11,NA,"B",2017-06-06 10:40:00,2017-06-06 20:40:00,36.9,-158,15,3,7,"rexp2.Ctrl","T0","Resource ratio incubation"
"G2.REXP2.PA.NP.T96.3um.C","morales_grc_rnaseq_6",327930,NA,"MS76","g2-inc-pa.S11.rexp2.NP.T72.3um.C","mgl1704","G2","RRexp","G2-inc-pa","inc",11,NA,"C",2017-06-09 10:00:00,2017-06-09 20:00:00,36.9,-158,15,3,6.5,"rexp2.NP","T72","Resource ratio incubation"
"G2.REXP1.PA.HFe.T96.0_2um.B","morales_grc_rnaseq_6",327931,NA,"MS77","g2-inc-pa.S7.rexp1.HFe.T96.0.2um.B","mgl1704","G2","RRexp","G2-inc-pa","inc",7,NA,"B",2017-06-07 15:00:00,2017-06-08 01:00:00,41.4,-158,15,0.2,7,"rexp1.HFe","T96","Resource ratio incubation"
"G2.REXP2.PA.NP.T96.0_2um.C","morales_grc_rnaseq_6",327932,NA,"MS78","g2-inc-pa.S11.rexp2.NP.T72.0.2um.C","mgl1704","G2","RRexp","G2-inc-pa","inc",11,NA,"C",2017-06-09 10:00:00,2017-06-09 20:00:00,36.9,-158,15,0.2,6.5,"rexp2.NP","T72","Resource ratio incubation"
"G2.REXP3.PA.LoNP.T96.0_2um.B","morales_grc_rnaseq_6",327933,NA,"MS79","g2-inc-pa.S16.rexp3.LoNP.T72.0.2um.B","mgl1704","G2","RRexp","G2-inc-pa","inc",16,NA,"B",2017-06-12 12:00:00,2017-06-12 22:00:00,32.9,-158,15,0.2,7,"rexp3.LoNP","T72","Resource ratio incubation. T0 is S16 - 2017-06-09 16:02:00 local time"
"G2.REXP1.PA.NPFe.T96.0_2um.C","morales_grc_rnaseq_6",327934,NA,"MS80","g2-inc-pa.S7.rexp1.NPFe.T96.0.2um.C","mgl1704","G2","RRexp","G2-inc-pa","inc",7,NA,"C",2017-06-07 15:00:00,2017-06-08 01:00:00,41.4,-158,15,0.2,7,"rexp1.NPFe","T96","Resource ratio incubation"
