"ID","LookupID","sequencingID","Status","extractionID","SampleID","Cruise","Gradients","Type","project","Dataset","Station","Cast","Replicate","Datetime.local","Datetime.utc","Latitude.dec","Longitude.dec","Depth.m","Filter.um","Volume.L","Treatment","Incubation.time","Notes"
"G2.REXP3.ns.LoNP.T96.3um.A","G2NS.DCM_and_resource_ratios-lookup_armbrust_grc_rnaseq_2",367051,"Seq data released","MS17","g2-inc-ns.S16.rexp3.LoNP.T72.3um.A","mgl1704","G2","RRexp","G2-inc-ns","inc",16,NA,"A",2017-06-12 12:00:00,2017-06-12 22:00:00,32.9,-158,15,3,7,"rexp3.LoNP","T72","Resource ratio incubation. T0 is S16 - 2017-06-09 16:02:00 local time"
"G2.REXP2.ns.Ctrl.T96.3um.C","G2NS.DCM_and_resource_ratios-lookup_armbrust_grc_rnaseq_2",367052,"Seq data released","MS18","g2-inc-ns.S11.rexp2.Ctrl.T72.3um.C","mgl1704","G2","RRexp","G2-inc-ns","inc",11,NA,"C",2017-06-09 10:00:00,2017-06-09 20:00:00,36.9,-158,15,3,6.5,"rexp2.Ctrl","T72","Resource ratio incubation"
"G2.REXP2.ns.Ctrl.T0.0_2um.A","G2NS.DCM_and_resource_ratios-lookup_armbrust_grc_rnaseq_2",367053,"Seq data released","MS19","g2-inc-ns.S11.rexp2.Ctrl.T0.0.2um.A","mgl1704","G2","RRexp","G2-inc-ns","inc",11,NA,"A",2017-06-06 10:40:00,2017-06-06 20:40:00,36.9,-158,15,0.2,7,"rexp2.Ctrl","T0","Resource ratio incubation"
"G2.REXP2.ns.Ctrl.T96.0_2um.C","G2NS.DCM_and_resource_ratios-lookup_armbrust_grc_rnaseq_2",367054,"Seq data released","MS20","g2-inc-ns.S11.rexp2.Ctrl.T72.0.2um.C","mgl1704","G2","RRexp","G2-inc-ns","inc",11,NA,"C",2017-06-09 10:00:00,2017-06-09 20:00:00,36.9,-158,15,0.2,6.5,"rexp2.Ctrl","T72","Resource ratio incubation"
"G2.REXP1.ns.HFe.T96.3um.C","G2NS.DCM_and_resource_ratios-lookup_armbrust_grc_rnaseq_2",367055,"Seq data released","MS24","g2-inc-ns.S7.rexp1.HFe.T96.3um.C","mgl1704","G2","RRexp","G2-inc-ns","inc",7,NA,"C",2017-06-07 15:00:00,2017-06-08 01:00:00,41.4,-158,15,3,7,"rexp1.HFe","T96","Resource ratio incubation"
"G2.REXP2.ns.Fe.T96.0_2um.A","G2NS.DCM_and_resource_ratios-lookup_armbrust_grc_rnaseq_2",367056,"Seq data released","MS25","g2-inc-ns.S11.rexp2.Fe.T72.0.2um.A","mgl1704","G2","RRexp","G2-inc-ns","inc",11,NA,"A",2017-06-09 10:00:00,2017-06-09 20:00:00,36.9,-158,15,0.2,8,"rexp2.Fe","T72","Resource ratio incubation"
"G2.REXP3.ns.LoNP.T96.0_2um.A","G2NS.DCM_and_resource_ratios-lookup_armbrust_grc_rnaseq_2",367057,"Seq data released","MS26","g2-inc-ns.S16.rexp3.LoNP.T72.0.2um.A","mgl1704","G2","RRexp","G2-inc-ns","inc",16,NA,"A",2017-06-12 12:00:00,2017-06-12 22:00:00,32.9,-158,15,0.2,7,"rexp3.LoNP","T72","Resource ratio incubation. T0 is S16 - 2017-06-09 16:02:00 local time"
"G2.REXP2.ns.NPFe.T96.3um.A","G2NS.DCM_and_resource_ratios-lookup_armbrust_grc_rnaseq_2",367058,"Seq data released","MS29","g2-inc-ns.S11.rexp2.NPFe.T72.3um.A","mgl1704","G2","RRexp","G2-inc-ns","inc",11,NA,"A",2017-06-09 10:00:00,2017-06-09 20:00:00,36.9,-158,15,3,7,"rexp2.NPFe","T72","Resource ratio incubation"
"G2.REXP3.ns.HiNP.T96.3um.C","G2NS.DCM_and_resource_ratios-lookup_armbrust_grc_rnaseq_2",367059,"Seq data released","MS30","g2-inc-ns.S16.rexp3.HiNP.T72.3um.C","mgl1704","G2","RRexp","G2-inc-ns","inc",16,NA,"C",2017-06-12 12:00:00,2017-06-12 22:00:00,32.9,-158,15,3,8,"rexp3.HiNP","T72","Resource ratio incubation. T0 is S16 - 2017-06-09 16:02:00 local time"
"G2.REXP2.ns.Ctrl.T96.0_2um.A","G2NS.DCM_and_resource_ratios-lookup_armbrust_grc_rnaseq_2",367060,"Seq data released","MS31","g2-inc-ns.S11.rexp2.Ctrl.T72.0.2um.A","mgl1704","G2","RRexp","G2-inc-ns","inc",11,NA,"A",2017-06-09 10:00:00,2017-06-09 20:00:00,36.9,-158,15,0.2,7.5,"rexp2.Ctrl","T72","Resource ratio incubation"
"G2.REXP1.ns.Ctrl.T96.0_2um.B","G2NS.DCM_and_resource_ratios-lookup_armbrust_grc_rnaseq_2",367061,"Seq data released","MS32","g2-inc-ns.S7.rexp1.Ctrl.T96.0.2um.B","mgl1704","G2","RRexp","G2-inc-ns","inc",7,NA,"B",2017-06-07 15:00:00,2017-06-08 01:00:00,41.4,-158,15,0.2,7,"rexp1.Ctrl","T96","Resource ratio incubation"
"G2.REXP3.ns.NPFe.T96.3um.A","G2NS.DCM_and_resource_ratios-lookup_armbrust_grc_rnaseq_2",367062,"Seq data released","MS35","g2-inc-ns.S16.rexp3.NPFe.T72.3um.A","mgl1704","G2","RRexp","G2-inc-ns","inc",16,NA,"A",2017-06-12 12:00:00,2017-06-12 22:00:00,32.9,-158,15,3,7,"rexp3.NPFe","T72","Resource ratio incubation. T0 is S16 - 2017-06-09 16:02:00 local time"
"G2.REXP1.ns.NPFe.T96.3um.C","G2NS.DCM_and_resource_ratios-lookup_armbrust_grc_rnaseq_2",367063,"Seq data released","MS36","g2-inc-ns.S7.rexp1.NPFe.T96.3um.C","mgl1704","G2","RRexp","G2-inc-ns","inc",7,NA,"C",2017-06-07 15:00:00,2017-06-08 01:00:00,41.4,-158,15,3,7,"rexp1.NPFe","T96","Resource ratio incubation"
"G2.REXP2.ns.Ctrl.T0.0_2um.C","G2NS.DCM_and_resource_ratios-lookup_armbrust_grc_rnaseq_2",367064,"Seq data released","MS37","g2-inc-ns.S11.rexp2.Ctrl.T0.0.2um.C","mgl1704","G2","RRexp","G2-inc-ns","inc",11,NA,"C",2017-06-06 10:40:00,2017-06-06 20:40:00,36.9,-158,15,0.2,7,"rexp2.Ctrl","T0","Resource ratio incubation"
"G2.REXP3.ns.NPFe.T96.0_2um.A","G2NS.DCM_and_resource_ratios-lookup_armbrust_grc_rnaseq_2",367065,"Seq data released","MS38","g2-inc-ns.S16.rexp3.NPFe.T72.0.2um.A","mgl1704","G2","RRexp","G2-inc-ns","inc",16,NA,"A",2017-06-12 12:00:00,2017-06-12 22:00:00,32.9,-158,15,0.2,7,"rexp3.NPFe","T72","Resource ratio incubation. T0 is S16 - 2017-06-09 16:02:00 local time"
"G2.REXP2.ns.NPFe.T96.3um.B","G2NS.DCM_and_resource_ratios-lookup_armbrust_grc_rnaseq_2",367066,"Seq data released","MS41","g2-inc-ns.S11.rexp2.NPFe.T72.3um.B","mgl1704","G2","RRexp","G2-inc-ns","inc",11,NA,"B",2017-06-09 10:00:00,2017-06-09 20:00:00,36.9,-158,15,3,8,"rexp2.NPFe","T72","Resource ratio incubation"
"G2.REXP3.ns.HiNP.T96.0_2um.A","G2NS.DCM_and_resource_ratios-lookup_armbrust_grc_rnaseq_2",367067,"Seq data released","MS42","g2-inc-ns.S16.rexp3.HiNP.T72.0.2um.A","mgl1704","G2","RRexp","G2-inc-ns","inc",16,NA,"A",2017-06-12 12:00:00,2017-06-12 22:00:00,32.9,-158,15,0.2,7,"rexp3.HiNP","T72","Resource ratio incubation. T0 is S16 - 2017-06-09 16:02:00 local time"
"G2.REXP1.ns.LFe.T96.0_2um.B","G2NS.DCM_and_resource_ratios-lookup_armbrust_grc_rnaseq_2",367068,"Seq data released","MS43","g2-inc-ns.S7.rexp1.LFe.T96.0.2um.B","mgl1704","G2","RRexp","G2-inc-ns","inc",7,NA,"B",2017-06-07 15:00:00,2017-06-08 01:00:00,41.4,-158,15,0.2,7,"rexp1.LFe","T96","Resource ratio incubation"
